"X_key";"date";"session";"Longitude";"Latitude";"accuracy";"project";"FirstResPLv2Score";"IdentifStatus";"scName";"glc19SpId"
10029256299;1.527088e+12;"fc47983f-84e9-48e9-abec-85d5db6bb461";5.901;49.01637;22.5;"weurope";0.988976955413818;2;"Bellis perennis L.";30509
10013919170;1.496245e+12;"2041cd0c-4f8d-4ce4-b623-2f2476420b2a";3.069095;45.88386;24;"weurope";0.9984064;2;"Salvia microphylla Kunth";30914
10036636679;1.531838e+12;"f487202f-5f51-4b73-88a5-3fedee81e560";1.573593;42.85736;16;"weurope";0.9868429;2;"Malva moschata L.";31141
10044194540;1.537691e+12;"3fb5c414-65db-47b6-bdcc-4411f0e68e63";4.559735;43.93915;16;"provence";0.9862793;2;"Eriobotrya japonica (Thunb.) Lindl.";31240
10017355249;1.501315e+12;"cf36c865-80fb-414f-98f8-f5e51d2b2769";-1.351709;47.32617;3.9;"weurope";0.994078993797302;2;"Phytolacca americana L.";30123
10038897257;1.533548e+12;"9743ac07-30f2-4e0c-9f69-9eda98e3806c";3.548891;43.31736;14.444;"weurope";0.9908331;2;"Ecballium elaterium (L.) A.Rich.";32926
10037840207;1.532774e+12;"f0d57716-2bed-4455-a18b-f2124ed318ad";1.381111;43.48111;-1;"weurope";0.9995097;2;"Lagerstroemia indica L.";31347
10015737748;1.498452e+12;"185f2344-969c-459f-a3d1-bdbbeecce1bf";2.719445;48.40278;-1;"weurope";0.985850811004639;2;"Dianthus barbatus L.";31364
10042605808;1.536397e+12;"c529cab4-d158-497d-83a3-73a55469d09e";1.331536;43.45726;11.101;"weurope";0.9988106;2;"Limonium sinuatum (L.) Mill.";33380
10013966348;1.496316e+12;"0c502ace-944f-43c7-9f51-32d41c6f216e";1.958153;48.83449;3.9;"weurope";0.988354802131653;2;"Achillea millefolium L.";30102
10038336721;1.533111e+12;"aa303bdd-26d6-484f-8c7a-781edbdebb35";-0.2985508;44.83887;10;"weurope";0.9989924;2;"Cotinus coggygria Scop.";31385
10038922478;1.533564e+12;"c717b817-9e3c-4416-b73f-09ad08fa5131";-4.425548;48.40393;22.617;"weurope";0.998370826244354;2;"Ricinus communis L.";31089
10041637877;1.535565e+12;"409ef763-5808-4b96-92ad-976eadb797b9";1.258102;43.60121;18.309;"weurope";0.9949896;2;"Laurus nobilis L.";30295
10037040480;1.532167e+12;"947220b7-6380-442f-b5c4-0d56a555dfaf";1.614556;50.46546;10;"weurope";0.996074795722961;2;"Sambucus nigra L.";30134
10027217734;1.525779e+12;"d2313565-3086-49a8-a3c5-a0076980d4f2";1.34803;47.24864;12;"weurope";0.996657729148865;2;"Cornus florida L.";32786
10011426663;1.492445e+12;"43dba8b3-a562-43c4-ba0b-2d1029e7eac2";-2.156339;47.17667;7;"weurope";0.996085047721863;2;"Choisya ternata Kunth";32724
10040388740;1.534664e+12;"445a38d9-22b2-4097-8ced-889310052472";-1.273901;48.62749;11.696;"weurope";0.984561622142792;2;"Asplenium scolopendrium L.";30103
10037897356;1.532797e+12;"a1dd62f8-4ce9-4cf6-a99f-d2b3e8112116";0.3325;43.57917;-1;"weurope";0.9925927;2;"Celosia argentea L.";32668
10025990337;1.524902e+12;"64ac2c0c-539f-4b25-9029-3d9b354e8d6f";6.0627;45.39097;20.866;"useful";0.9969295;2;"Wisteria sinensis (Sims) Sweet";34321
10039937139;1.534338e+12;"52c8ba06-29b4-4abc-9ad1-d7d69a2147c5";2.325515;49.0123;10;"weurope";0.98163253068924;2;"Sambucus ebulus L.";30548
10024285410;1.522601e+12;"24e3c8d5-43ba-4742-b815-eda112612954";5.201918;44.23673;16.204;"useful";0.9974531;2;"Helleborus foetidus L.";30026
10029196148;1.527058e+12;"907e7e7f-eda4-4f11-9287-a179cb0dd090";-3.129444;47.51972;-1;"useful";0.995585083961487;2;"Centranthus ruber (L.) DC.";30849
10029011025;1.526921e+12;"8f62fdbf-1ca0-4370-ab6f-b98497f993ed";2.267494;48.8023;10;"weurope";0.98525732755661;2;"Elaeagnus pungens Thunb.";30320
10040716287;1.534867e+12;"132d1306-df23-499c-91f1-ef8c1b8446ae";-0.055481;43.09587;16.575;"weurope";0.9841889;2;"Lobularia maritima (L.) Desv.";30005
10033109679;1.529308e+12;"fd5901a4-010b-4182-a661-9b1e27dcc69b";0.0761968;49.36415;10;"weurope";0.991797268390656;2;"Santolina chamaecyparissus L.";31813
10039052368;1.533664e+12;"0e855c78-5193-4a5b-ab48-02a09f31c373";3.204206;50.59379;10;"weurope";0.997123539447784;2;"Leycesteria formosa Wall.";33357
10037606439;1.532588e+12;"4a1cc2ae-bc35-469a-8d69-24a2fb115dc7";-1.671041;47.19673;10;"useful";0.98029088973999;2;"Celosia argentea L.";32668
10044343723;1.537798e+12;"df32a124-60c1-4836-b347-6d6ca02dd013";6.202064;42.99975;10.779;"weurope";0.9962958;2;"Podranea ricasoliana (Tanfani) Sprague";33780
10041263952;1.535288e+12;"ec325c7a-a375-49c9-9b34-c6fb0d929952";5.192794;45.74714;14.849;"weurope";0.981227;2;"Hibiscus syriacus L.";30925
10026529154;1525261993073;"a224461d-55f1-4716-864a-85b290cc03e7";3.0388058;42.5591764;10;"weurope";0.990654945373535;2;"Pittosporum tobira (Thunb.) W.T.Aiton";33757
10041849375;1.535755e+12;"490a3992-5d81-4edd-8871-53a81a289ae3";-0.5908884;44.85156;21.598;"useful";0.9869801;2;"Magnolia grandiflora L.";30752
10014435948;1.495538e+12;"9c7697f4-6543-4950-9e9c-35a3cdadffab";-0.1404667;47.65948;3;"weurope";0.992359519004822;2;"Geranium robertianum L.";30003
10021590895;1509799563451;"d0b94eb1-4a25-41e3-81c6-c10abb9c3dc0";9.4245993;42.1962069;24;"useful";0.988608539104462;2;"Ficus carica L.";30500
10029488007;1.527254e+12;"ed9e8ec7-a67e-4e4d-8818-47343f32ec85";0.2045695;49.51973;10;"weurope";0.995105266571045;2;"Symphytum officinale L.";30949
10026956378;1.525608e+12;"5f38960c-580d-4786-8b5c-5fbc4abe12de";6.185271;46.14385;10;"weurope";0.9913133;2;"Cardamine heptaphylla (Vill.) O.E.Schulz";30360
10019759526;1.505485e+12;"6d125d24-d1d8-43af-83e8-d0bd663a2e5d";5.925867;43.149;-1;"useful";0.987435;2;"Rhus coriaria L.";31049
10040082698;1.534431e+12;"8f4af949-55b5-4186-adec-0b87ec26c2c2";0.300706;47.13244;12.681;"useful";0.996334075927734;2;"Hydrangea macrophylla (Thunb.) Ser.";33228
10018923157;1.503822e+12;"92725eb1-a5f7-4983-bffc-bbe2f56eb130";5.400977;47.58799;4;"weurope";0.991165816783905;2;"Humulus lupulus L.";30699
10040894034;1.535018e+12;"9a23d565-6aff-4776-b01b-257d92aa2c9e";6.907926;45.46987;18.444;"weurope";0.9974801;2;"Delphinium elatum L.";32879
10032184975;1.528729e+12;"ac7ad4dc-0205-4fea-b0bc-e30809db7021";7.335612;47.86291;22.79;"weurope";0.985245406627655;2;"Trifolium arvense L.";31148
10039480418;1.534009e+12;"a96a8dc3-8b46-446a-9e6b-0ad616eb69b1";4.924902;46.23261;10;"weurope";0.996797;2;"Lagerstroemia indica L.";31347
10032799802;1.529153e+12;"fdcc0aa5-657c-4807-b3ef-2328f397a1a1";1.176243;43.5145;16;"weurope";0.9948193;2;"Passiflora caerulea L.";30270
10043211347;1536853214529;"23fbf28d-1304-410e-869b-ec540b68f5cd";8.8031043;41.8863035;10;"weurope";0.999275088310242;2;"Nerium oleander L.";30683
10014757425;1.497182e+12;"1343f826-dc0b-42b8-81cf-5a496681ab61";7.083058;43.61703;20;"weurope";0.9976941;2;"Trachelospermum jasminoides (Lindl.) Lem.";34200
10021398329;1.509275e+12;"7f774d21-35a9-4919-9879-9ad0cb5c10f4";1.451266;43.62818;17.635;"weurope";0.9868215;2;"Magnolia grandiflora L.";30752
10034344274;1.530126e+12;"90530cca-0823-44e0-9a51-30da2327327c";3.764883;46.52782;16;"weurope";0.9991488;2;"Achillea millefolium L.";30102
10031392405;1.528297e+12;"8d012dbd-bb70-4f06-8c6d-193a128c081d";2.224924;48.86736;13.85;"weurope";0.998898029327393;2;"Ocimum basilicum L.";31747
10023378276;1.519039e+12;"8c2587d2-b4dc-49fc-897f-88e9bc3fbbd5";3.868348;43.52519;-1;"weurope";0.9927332;2;"Prunus dulcis (Mill.) D.A.Webb";31051
10024375005;1.522768e+12;"6395d650-f445-44e9-bedd-7d3e0c49754e";3.799666;43.54654;23.342;"weurope";0.9820461;2;"Himantoglossum robertianum (Loisel.) P.Delforge";31967
10033514376;1.529585e+12;"03ef5e39-bb52-4505-a17d-b248b31014df";0.0154215;45.667;13;"weurope";0.9985722;2;"Catalpa bignonioides Walter";31441
10025091612;1523974784148;"796c7554-fe5c-4a58-88e5-5ed2a1be82cb";8.9241289;42.5846496;10;"weurope";0.982281029224396;2;"Jacobaea maritima (L.) Pelser & Meijden";30697
10011318826;1.492328e+12;"b9e1e568-0631-4d61-a6a3-33a5ca92781c";5.893387;43.75533;9.8;"weurope";0.9977032;2;"Geranium sanguineum L.";31006
10025876645;1.524769e+12;"1dedbe1f-7f6a-4b77-98b2-e640a79dc67b";3.395278;50.33445;-1;"useful";0.998552203178406;2;"Syringa vulgaris L.";30420
10031199916;1.528189e+12;"3cf3d555-8f89-4f49-9d2c-a0d617732212";5.864411;43.0803;11.599;"weurope";0.9964067;2;"Acanthus mollis L.";29989
10024977393;1.523812e+12;"dac0d39e-2ae0-4892-aa80-f0a750ecf8bd";7.708553;48.51747;24.172;"weurope";0.9993816614151;2;"Prunus serrulata Lindl.";32102
10038121060;1.53294e+12;"9f6fc2fc-d25e-439d-aa00-553dec5afc27";1.432218;43.60893;15.444;"useful";0.9819525;2;"Celtis australis L.";30406
10029842576;1.527431e+12;"ca453a9a-582d-4d69-8781-ded42f426c94";5.398283;43.30693;22.325;"weurope";0.9940482;2;"Acanthus mollis L.";29989
10015189318;1.497706e+12;"5ded0144-74fa-44fa-b5ab-0dcb23b3acfd";-0.3704869;49.18834;22.61;"weurope";0.981975853443146;2;"Foeniculum vulgare Mill.";30449
10019375878;1.50463e+12;"1a3c0dcd-b9a5-4522-b7da-e6980d5b4a1c";6.327184;43.48343;23.6;"weurope";0.9980038;2;"Nerium oleander L.";30683
10025942372;1.524842e+12;"06af1b23-7189-4292-8782-e743369c7b79";-0.2309918;43.18727;13.53;"useful";0.9829538;2;"Acer campestre L.";30402
10035309594;1.530872e+12;"403ff327-0d67-4bb7-b535-748be6f00495";0.5001458;43.69492;10;"weurope";0.9963371;2;"Fagopyrum esculentum Moench";31063
10013970211;1.49632e+12;"305d46c2-faff-4fb1-af61-baa5a09250fa";0.6233794;48.76229;6;"useful";0.997731029987335;2;"Ocimum basilicum L.";31747
10033956423;1.529857e+12;"26c909cc-c32c-4c32-a0c1-93ee29194bc0";5.943697;47.1238;13.197;"weurope";0.98338794708252;2;"Symphytum officinale L.";30949
10022582949;1.514488e+12;"ba80a8b3-0018-468f-bf06-f7271c629ad1";2.077919;48.31337;21.576;"weurope";0.99315083026886;2;"Skimmia japonica Thunb.";32100
10012034493;1.493651e+12;"a7fd0db4-825d-4402-9e1c-ede4296b64be";2.212946;49.03799;23.332;"weurope";0.99735701084137;2;"Convallaria majalis L.";31010
10038565350;1.533299e+12;"2f77351b-c1ee-4676-8ada-f41e1629b2ea";5.9716;43.73763;14.641;"useful";0.9964031;2;"Nerium oleander L.";30683
10032848864;1.529168e+12;"513c7834-3915-4185-b0c9-94d6a0698862";-3.710898;47.91486;10;"weurope";0.999349415302277;2;"Choisya ternata Kunth";32724
10042689576;1.536427e+12;"001b8cc2-b297-4d93-bf21-07da273c448a";0.0891272;43.23306;13.761;"weurope";0.9968227;2;"Phytolacca americana L.";30123
10015709551;1.498412e+12;"33920444-080e-42cd-ac57-4e7ee6a5b315";7.712222;48.72833;-1;"useful";0.996727466583252;2;"Acer campestre L.";30402
10039944035;1.534341e+12;"74281c77-9acf-49ff-97ce-d8ec4d1a7712";1.935159;48.68454;12;"weurope";0.98681515455246;2;"Fagus sylvatica L.";30184
10038335808;1.53311e+12;"2db39c56-1246-45f2-a548-ef5c08eccdb0";0.7355586;47.35145;16;"useful";0.998541474342346;2;"Daucus carota L.";31218
10033157835;1.529332e+12;"725635f1-b3c7-4e9a-a516-ea25366e877b";6.038565;48.93447;21.82;"weurope";0.994410812854767;2;"Mercurialis annua L.";30090
10040905685;1.535025e+12;"fb5c148a-6fe0-479b-851c-7818ae330166";-1.962676;48.55609;16;"weurope";0.99111396074295;2;"Viburnum opulus L.";30634
10037530121;1.532521e+12;"385ac897-8013-4d2f-a83a-ac5c1ca98eaf";6.325338;46.37016;10;"weurope";0.9897873;2;"Plumbago auriculata Lam.";30898
10022568070;1.514396e+12;"a67e3c11-f0cc-4d3c-b4de-95e7ce3a62ce";-2.033751;48.62382;8;"weurope";0.997236549854279;2;"Euphorbia pulcherrima Willd. ex Klotzsch";33027
10039934252;1.534337e+12;"342bd556-c7e8-4609-9efb-a833dfbedb86";4.886494;44.75467;10;"weurope";0.9994773;2;"Buddleja davidii Franch.";30084
10012534002;1.494331e+12;"2e0f3651-a489-41e2-906b-fcefb82fe51a";2.599159;48.85152;21.467;"useful";0.994856357574463;2;"Arum italicum Mill.";30463
10027023686;1.52562e+12;"47df78a9-7f5d-42e3-80f4-bcb93cc78ed7";2.199933;48.83343;13.592;"weurope";0.99623042345047;2;"Allium ursinum L.";30610
10040572236;1534765892972;"26a680f1-5422-41a7-83f6-172dc5419898";8.83044147491;42.5742759705;-1;"weurope";0.989222824573517;2;"Plumbago auriculata Lam.";30898
10011939644;1.493553e+12;"aeaffe90-5aae-48c3-87af-e219a1e2a2f5";1.231647;47.53627;20.1;"weurope";0.999702632427216;2;"Convallaria majalis L.";31010
10043481229;1.537089e+12;"837295f0-949c-4a19-b9b1-14f89b176ec6";7.23978;47.80753;21.928;"weurope";0.999524414539337;2;"Mirabilis jalapa L.";30494
10009863921;1.486805e+12;"fab6106e-6198-4e5b-9d85-894ced019364";2.519422;48.77012;20;"weurope";0.999327003955841;2;"Euphorbia pulcherrima Willd. ex Klotzsch";33027
10026889939;1.525559e+12;"c48d1e07-5a14-4037-a09a-1ef9adea32c9";2.359279;48.79272;-1;"weurope";0.999521911144257;2;"Kerria japonica (L.) DC.";31757
10043117355;1.536765e+12;"f96c76fb-8e83-41e6-b3e3-0b92fd162759";7.300832;48.40084;10;"useful";0.987537562847138;2;"Fagus sylvatica L.";30184
10012761994;1.494689e+12;"6dd872fb-0521-420e-bea6-82c9d3e53817";1.542987;45.43169;16;"weurope";0.9959628;2;"Ornithogalum umbellatum L.";30275
10042101257;1.535912e+12;"9727351f-e97c-4916-b9f8-4282e43845b5";3.281078;43.28267;13.344;"weurope";0.9884345;2;"Celtis australis L.";30406
10014966487;1.495014e+12;"a638b7c5-b58d-4d64-86fa-cb9e7cb7ef63";6.23725;45.89824;-1;"weurope";0.9929295;2;"Allium ursinum L.";30610
10035734039;1.531142e+12;"d5a76601-0e18-4c2e-b410-2623a46313b2";6.478286;45.97064;-1;"weurope";0.9965574;2;"Euphorbia cyparissias L.";30337
10018365438;1.502874e+12;"bf6087d8-b9b1-4ad7-96e7-563b8b577a39";-1.07312;47.5834;16;"weurope";0.991029560565948;2;"Equisetum hyemale L.";30076
10044435944;1.537888e+12;"d82ec95c-ead0-44f7-bb99-d7a1305843bf";3.847532;43.61704;14.923;"weurope";0.9934705;2;"Viburnum tinus L.";30415
10040200169;1.53452e+12;"9dbc7705-d7d8-454f-abd6-5b484777b5cf";5.548942;44.07535;16.791;"weurope";0.9831429;2;"Sorbus aria (L.) Crantz";30226
10041520830;1.535471e+12;"296cd28e-4fd5-4425-8a72-9fdacd93f208";-4.602721;48.51924;19.268;"weurope";0.982979416847229;2;"Gazania rigens (L.) Gaertn.";33097
10041617866;1.535556e+12;"9f56fe44-e74d-4dd3-8a4b-7b81aefc2465";-3.138032;48.84801;10;"useful";0.990865349769592;2;"Hydrangea macrophylla (Thunb.) Ser.";33228
10010495830;1.490273e+12;"9ef8f52a-70d4-4773-8244-8e924613870e";3.00124;42.97791;11;"weurope";0.9959326;2;"Tragopogon porrifolius L.";30651
10039831331;1.534258e+12;"0777ebdc-3d01-4cb2-9b13-ca4569d9dddd";2.440805;49.94107;17.4;"useful";0.99836128950119;2;"Buxus sempervirens L.";30860
10011401602;1.492428e+12;"990926b4-389e-4f73-8dd4-8a1002c4526b";6.613889;45.45195;-1;"weurope";0.9983156;2;"Fagus sylvatica L.";30184
10016941052;1.500575e+12;"8bae4148-e858-4961-ab99-cb1e13f4daaf";2.351529;48.43926;22.5;"weurope";0.990314304828644;2;"Datura stramonium L.";30905
10011400904;1.492428e+12;"8c4ca417-473c-4170-9bdd-84b58f300c00";6.289166;48.4925;-1;"weurope";0.980561554431915;2;"Glechoma hederacea L.";30126
10025848271;1.524753e+12;"974918b6-be50-4c34-a122-c08ec8e96948";-1.575107;47.92074;15.104;"weurope";0.992489993572235;2;"Plantago lanceolata L.";30055
10035188788;1.53078e+12;"a167c590-3c15-4b83-912b-7e6a2f944f6a";2.14893;43.92417;13.411;"weurope";0.9975287;2;"Acer negundo L.";31067
10034075992;1.529936e+12;"22b79501-b7f7-4208-a8e5-c695e39de60a";4.307618;45.41857;15.509;"weurope";0.9825385;2;"Hemerocallis fulva (L.) L.";33194
10033119147;1.529313e+12;"32f4d761-47df-4ad8-8026-7356156f77ff";6.045111;44.63258;21.095;"weurope";0.9826137;2;"Anemone alpina L.";30882
10028726788;1.526817e+12;"a5e81e4c-4464-4abc-8e4f-3efc7f7531d5";1.664177;45.05725;10;"weurope";0.9883688;2;"Anacamptis pyramidalis (L.) Rich.";30018
10015443752;1.498043e+12;"a72e97ed-1629-48a8-9473-10d102e7f6cc";-1.052778;48.08917;-1;"weurope";0.98791515827179;2;"Digitalis purpurea L.";30166
10014786456;1.497199e+12;"4025a86f-4b98-40b8-a4cc-c4050dcb57b1";3.236143;50.61515;12;"weurope";0.992098212242126;2;"Zantedeschia aethiopica (L.) Spreng.";34332
10027204120;1.525773e+12;"c90bed9f-0880-4988-85cb-4b5b4e1ba399";1.443735;44.44632;13.008;"weurope";0.9856369;2;"Fatsia japonica (Thunb.) Decne. & Planch.";33042
10041952113;1.535825e+12;"9de9e9cc-82c6-4934-acec-5c28f729be72";2.627267;48.87194;15.63;"useful";0.988706767559052;2;"Rubus idaeus L.";30244
10037581417;1.532546e+12;"1e891cc4-b8ad-4b39-8498-eb53f9522f70";0.0338051;43.92326;11.74;"weurope";0.9806002;2;"Lythrum salicaria L.";30687
10014901573;1.497346e+12;"c199b4fb-3ce0-4a48-abe8-c3b28a5a2c3a";1.434157;49.24547;6;"weurope";0.994449019432068;2;"Euphorbia lathyris L.";29979
10020024099;1.506067e+12;"38398fa1-9a9f-416a-beb7-33a86b3e0d44";0.4183453;49.73627;7;"weurope";0.999557673931122;2;"Euonymus europaeus L.";30075
10039524035;1.534061e+12;"9776a699-2f6e-45e9-a84c-0bf953d198ad";4.770918;45.43029;10;"weurope";0.9877594;2;"Hibiscus syriacus L.";30925
10012256131;1.493976e+12;"b0c86bf3-ee85-4c00-85c7-c92c05fb0407";-0.629374;44.80882;21.976;"weurope";0.9826649;2;"Celtis australis L.";30406
10011295143;1.49227e+12;"cad1c526-25e3-4207-923a-cc5ce98b00ed";7.280713;43.70085;20;"weurope";0.9997609;2;"Olea europaea L.";29985
10039713405;1.534168e+12;"2df18b05-3003-4d90-848e-fd9862878d31";-2.467712;47.41629;10;"weurope";0.987209022045136;2;"Foeniculum vulgare Mill.";30449
10018460136;1.503044e+12;"1f72b3c5-31ab-4a46-9264-583c635d9d00";5.510912;43.20094;6.432;"weurope";0.9853573;2;"Agave americana L.";31450
10026787378;1.525515e+12;"05a47c56-9aa2-4f84-9c3e-accc07733e22";2.060432;48.99757;14.195;"weurope";0.989120960235596;2;"Calendula officinalis L.";31292
10013486705;1.495704e+12;"538467cc-93bf-4375-8ad3-34bc515160b6";2.170041;49.07329;18.23;"weurope";0.989792048931122;2;"Centranthus ruber (L.) DC.";30849
10030827684;1.528018e+12;"9b7b6e99-7abd-468b-9493-f18642844747";7.314721;48.17984;10.47;"weurope";0.997167885303497;2;"Vitis vinifera L.";31792
10015270325;1.497796e+12;"7f51c73c-c4c3-4373-a745-2f3eb228e6e4";2.09694;48.99415;16;"weurope";0.995488464832306;2;"Cotinus coggygria Scop.";31385
10032482333;1.52892e+12;"bec9448c-5881-4e39-8313-9be12dd43a2e";-0.7884228;47.41624;10;"weurope";0.986337184906006;2;"Philadelphus coronarius L.";30523
10020090963;1.506188e+12;"aba698b2-469e-4334-81c8-fa7f8349e236";1.467072;44.11638;23;"useful";0.997958;2;"Mirabilis jalapa L.";30494
10016344807;1.499455e+12;"f73053b1-fd77-4af7-9908-bec5efd56c2e";2.536923;48.66794;18;"weurope";0.99941748380661;2;"Aucuba japonica Thunb.";32516
10020042204;1.506097e+12;"ed427115-e65e-46fd-9a82-8b8cf2923883";1.317545;48.07722;22.5;"weurope";0.991243660449982;2;"Verbena officinalis L.";30638
10016508962;1.499696e+12;"7d2b961e-a2e3-4351-8447-0b196dba778f";6.164218;44.09937;23.081;"weurope";0.9968371;2;"Nigella damascena L.";31228
10040957797;1.535049e+12;"abec7093-7f50-433c-9c1a-1e5607224d59";3.873468;43.61964;21;"weurope";0.9958768;2;"Koelreuteria paniculata Laxm.";31112
10020026678;1.506072e+12;"a946605c-2d4b-4368-a018-51c97f120bf7";7.643055;48.90556;-1;"weurope";0.981048703193665;2;"Viburnum opulus L.";30634
10033925465;1.52985e+12;"64cf9319-58bd-4781-b2a8-6e17a0db0cb7";6.968096;43.67519;18.791;"weurope";0.9905447;2;"Hemerocallis fulva (L.) L.";33194
10036349469;1.531639e+12;"eab28fe5-d982-4cc3-869f-ca951e54b3d8";4.071118;48.31059;10;"weurope";0.985680103302002;2;"Echinacea purpurea (L.) Moench";32927
10024433531;1.522927e+12;"28878811-0801-4a0c-a082-ffd59a5464a4";7.276586;43.72429;10;"weurope";0.9905394;2;"Ornithogalum umbellatum L.";30275
10041712485;1.53564e+12;"bc1ce3ae-d17b-49af-b9f5-c3a4aae92854";-0.3473266;46.39186;10;"useful";0.9943619;2;"Lagerstroemia indica L.";31347
10040938265;1.53504e+12;"97d1fe3c-fa66-45e0-8455-eca61dd0fd52";1.583528;45.05565;10;"weurope";0.9987508;2;"Salvia microphylla Kunth";30914
10023786996;1.52095e+12;"2495f854-96cd-4b17-8ad9-353946d763e3";7.010504;43.64251;12.639;"useful";0.9982063;2;"Hyacinthus orientalis L.";32243
10040960003;1.53505e+12;"a22296d1-df9c-4b36-90dd-fe55e720f9ef";-3.160231;48.68535;10;"weurope";0.997707545757294;2;"Reynoutria japonica Houtt.";30674
10044078704;1.537602e+12;"17c54007-9b67-42aa-869f-aff10e2f5efc";2.597464;49.20982;10;"useful";0.985652267932892;2;"Corylus avellana L.";30348
10041625365;1.535559e+12;"d258d8f4-8bc6-4b48-ac6f-97f08c5a5205";3.300986;44.04406;10.908;"useful";0.9929976;2;"Clinopodium nepeta (L.) Kuntze";30843
10037557868;1.532536e+12;"c9fc1c38-2ca2-4426-8620-fece2973c105";6.107222;45.03528;-1;"weurope";0.9895029;2;"Saxifraga aizoides L.";31027
10041678592;1.535621e+12;"739ec009-468e-483a-98c0-fa5cbd38a9e0";5.435276;43.29639;11.844;"prosea";0.9928908;2;"Olea europaea L.";29985
10041181700;1.535221e+12;"55e37f1e-645c-4def-a0d8-4a206dc71ed8";2.570853;46.88481;15.217;"weurope";0.999505519866943;2;"Koelreuteria paniculata Laxm.";31112
10016012672;1.498923e+12;"1d6127a3-dd3a-448f-bf83-126daaa202b8";5.968097;45.63067;5.5;"weurope";0.9900306;2;"Astrantia major L.";30367
10010865256;1.491304e+12;"3325344d-ba74-4ec8-a5c5-e818e3b75b3b";-1.661795;48.10719;18.629;"weurope";0.999131381511688;2;"Aesculus hippocastanum L.";30379
10030811864;1.528015e+12;"7e30850c-648f-4629-864a-f31c6b40c595";-1.679598;48.03686;10;"useful";0.990289986133575;2;"Olea europaea L.";29985
10035467710;1.530979e+12;"88986663-9b56-42b6-abba-4fd293070c9c";6.50113;45.51531;10;"weurope";0.987748;2;"Origanum vulgare L.";30781
10026668761;1.525415e+12;"7afb855f-a97b-446c-8d9d-16b809f30408";4.131758;44.08168;11.076;"weurope";0.990811;2;"Lepidium draba L.";30069
10033527279;1.529592e+12;"f9fd95ca-4527-44dc-aaa9-5c3e3f0b10e0";3.357073;44.22193;24;"weurope";0.9960903;2;"Salvia pratensis L.";30120
10026250854;1.525064e+12;"84a8afb2-0186-499f-8c4b-f4940fb485a9";0.2543272;45.60215;16;"useful";0.9974667;2;"Syringa vulgaris L.";30420
10040459069;1.534688e+12;"1b7d6b65-44b6-41a2-a791-03b35fddfde7";2.754114;44.23467;10;"weurope";0.990523;2;"Nerium oleander L.";30683
10027366991;1.525878e+12;"06abfd65-86a2-419d-8474-2f2da617fd03";4.439977;43.45613;10;"weurope";0.9889801;2;"Elaeagnus angustifolia L.";30405
10041680126;1.535622e+12;"b7a8a1e0-eaf8-4512-b9e6-4082239d8b08";-4.223306;47.87;10;"weurope";0.998823940753937;2;"Eriobotrya japonica (Thunb.) Lindl.";31240
10014041982;1.496414e+12;"6df7b2ae-dc6a-407e-9e32-5966149a2b22";-1.34907;43.91257;22;"weurope";0.9840237;2;"Cistus salviifolius L.";31457
10017247561;1.501092e+12;"67273ec4-7df9-4959-b79d-20079a857a74";-1.531032;47.24593;5;"weurope";0.987702250480652;2;"Prunella vulgaris L.";30255
10042754011;1.536488e+12;"06704a1b-366e-42c1-9e1b-f36f14e209d2";2.154644;48.82481;10;"weurope";0.986246407032013;2;"Castanea sativa Mill.";29977
10010726961;1.48994e+12;"414c0519-acce-48e5-b5cc-3aacf0afbd3a";5.803702;43.19296;19.929;"weurope";0.9969252;2;"Polygala myrtifolia L.";32227
10041514334;1.535468e+12;"4863ba48-1236-4690-9f4a-64bb5d118963";6.055728;45.15868;16.015;"weurope";0.9890016;2;"Achillea millefolium L.";30102
10018345930;1.502822e+12;"90d5e518-2128-4f31-83ed-09007d3de14a";-0.2764262;42.8909;4;"weurope";0.9871831;2;"Calluna vulgaris (L.) Hull";29971
10017322461;1.501247e+12;"76561aee-60a7-422a-b8fa-c4d04d3d5d9b";2.317579;48.62645;19.704;"weurope";0.998251795768738;2;"Passiflora caerulea L.";30270
10026316286;1.525106e+12;"264fd4d1-2700-44bd-b7b5-0fa49cbcadea";-2.253827;47.25534;11.719;"useful";0.985361278057098;2;"Chelidonium majus L.";29972
10019483202;1.504887e+12;"a7045022-1c7d-4ad5-b484-5d49ae05b4e8";6.919435;43.65061;19.027;"weurope";0.986347;2;"Hydrangea macrophylla (Thunb.) Ser.";33228
10011458786;1.49252e+12;"055ae343-8e5a-4ff2-84f2-5166fd301509";2.353503;43.19777;20;"weurope";0.9848849;2;"Salvia verbenaca L.";30762
10039978056;1.534351e+12;"df451c8a-8342-4303-95bd-63b741578b48";5.999242;43.12311;10;"useful";0.9954162;2;"Callistemon citrinus (Curtis) Skeels";32594
10040053047;1.534417e+12;"acecf91f-0595-4397-8786-f12aa6bccc2f";5.69866;45.17982;10;"useful";0.9945696;2;"Robinia pseudoacacia L.";30248
10015594771;1.498298e+12;"d35ecbf5-4b54-42f6-ad98-3ff5c34c02ee";6.020855;45.6199;12;"weurope";0.9946344;2;"Epilobium angustifolium L.";30083
10023942040;1.521574e+12;"4f62528e-f9ee-45b5-a60a-b6e71290a0e3";5.618033;43.4219;-1;"weurope";0.9943357;2;"Diplotaxis erucoides (L.) DC.";30505
